"","Edad","IdSexo","IdNivelEducativo","IdTipoDeEmpresa","IdProvincia","IdPuesto","MesesDeExperiencia","IdTecnologiaPrincipal","CargaLaboral","SalarioNetoPorHora"
"24447",34,"Femenino","Universitario en curso o incompleto","Una empresa privada","GBA Zona Norte","Analista Funcional",60,"Oracle","Full Time",500
"24448",45,"Masculino","Universitario completo","Un organismo estatal","Capital Federal","Jefe de Operaciones",144,"AS/400","Full Time",525
"24449",29,"Masculino","Universitario en curso o incompleto","Una empresa privada","GBA Zona Norte","Administrador de Almacenamiento (Storage)",12,".Net","Full Time",291.111111111111
"24450",33,"Masculino","Universitario completo","Soy independiente / freelance","Córdoba","Director de Sistemas",144,"PHP","Part Time",850
"24451",53,"Masculino","Terciario completo","Un organismo estatal","Capital Federal","Gerente de Sistemas",144,"Windows","Full Time",777.777777777778
"24452",32,"Masculino","Universitario en curso o incompleto","Una empresa privada","Tucumán","Administrador de Servidores",144,"Windows","Part Time",675
"24453",32,"Masculino","Universitario en curso o incompleto","Una empresa privada","Buenos Aires","Analista Funcional",96,".Net","Full Time",215.555555555556
"24454",41,"Masculino","Terciario completo","Una empresa privada","Sante Fe","Desarrollador de software / Programador",144,"Visual FoxPro","Extra Time",460
"24455",31,"Masculino","Universitario completo","Una empresa privada","Córdoba","Desarrollador de software / Programador",60,".Net","Full Time",700
"24456",34,"Masculino","Universitario completo","Una empresa privada","Tucumán","Operador de Sistemas",36,"Linux","Full Time",182.222222222222
"24457",44,"Masculino","Master o postgrado completo","Una empresa privada","GBA Zona Norte","Gerente de Sistemas",144,"SAP","Extra Time",1200
"24458",36,"Masculino","Terciario completo","Una empresa privada","Buenos Aires","Soporte Técnico",60,"Cobol","Full Time",325
"24459",55,"Femenino","Universitario completo","Una empresa privada","GBA Zona Norte","Gerente de Demanda",144,"Siebel","Full Time",909.090909090909
"24460",41,"Masculino","Universitario completo","Una empresa privada","Buenos Aires","Lider de Proyecto",144,"Oracle","Full Time",450
"24461",39,"Masculino","Universitario en curso o incompleto","Una empresa privada","Capital Federal","Administrador de Almacenamiento (Storage)",144,".Net","Full Time",577.777777777778
"24463",40,"Masculino","Master o postgrado completo","Una empresa privada","GBA Zona Norte","Jefe de Sistemas",144,"ERP","Full Time",400
"24464",48,"Masculino","Universitario completo","Una empresa privada","GBA Zona Sur","Gerente de Proyectos",144,"Windows","Full Time",625
"24465",36,"Masculino","Terciario completo","Una empresa privada","Capital Federal","Analista Funcional",60,".Net","Full Time",422.222222222222
"24466",35,"Masculino","Universitario en curso o incompleto","Una empresa privada","Capital Federal","Desarrollador de software / Programador",96,"Java","Full Time",537.5
"24467",42,"Masculino","Universitario completo","Una empresa privada","Capital Federal","Desarrollador de software / Programador",144,".Net","Full Time",625
"24468",30,"Femenino","Universitario completo","Soy independiente / freelance","Capital Federal","Administrador de Almacenamiento (Storage)",12,".Net","Full Time",650
"24469",45,"Masculino","Universitario completo","Una empresa privada","Capital Federal","Responsable de Procesos",144,"Java","Full Time",525
"24470",26,"Masculino","Universitario en curso o incompleto","Un organismo estatal","Capital Federal","Desarrollador de software / Programador",12,"Java","Full Time",617.5
"24471",33,"Masculino","Universitario completo","Un organismo estatal","Capital Federal","Gerente de Tecnología",96,"PHP","Extra Time",520
"24472",38,"Masculino","Secundario completo","Una empresa privada","Capital Federal","Implementador de Sistemas",144,"Windows","Full Time",444.444444444444
"24473",35,"Masculino","Universitario completo","Una empresa privada","Entre Ríos","Analista BI",96,"Cobol","Full Time",304.444444444444
"24474",29,"Masculino","Universitario completo","Una empresa privada","Sante Fe","Desarrollador de software / Programador",60,"C","Full Time",425
"24475",34,"Masculino","Universitario completo","Una empresa privada","Capital Federal","Responsable de Infraestructura",96,"Windows","Full Time",622.222222222222
"24476",44,"Masculino","Master o postgrado completo","Una empresa privada","Córdoba","Coordinador de Grupo",144,"Hp","Full Time",462.5
"24477",39,"Masculino","Universitario completo","Una empresa privada","Córdoba","Lider Técnico",144,".Net","Full Time",825
"24478",26,"Masculino","Universitario en curso o incompleto","Un organismo estatal","Capital Federal","Administrador de Almacenamiento (Storage)",36,".Net","Part Time",345.742857142857
"24479",42,"Masculino","Universitario completo","Una empresa privada","Capital Federal","Analista Funcional",144,"Genexus","Full Time",500
"24480",27,"Masculino","Universitario en curso o incompleto","Una empresa privada","Capital Federal","Desarrollador de software / Programador",96,"Java","Full Time",466.666666666667
"24481",38,"Femenino","Universitario completo","Una empresa privada","Capital Federal","Jefe de Desarrollo",96,".Net","Full Time",775
"24482",36,"Femenino","Master o postgrado completo","Una empresa privada","Capital Federal","Consultor TI",96,"SAP","Full Time",575
"24483",32,"Masculino","Universitario completo","Una empresa privada","Capital Federal","Jefe de Desarrollo",96,".Net","Full Time",688.888888888889
"24485",25,"Masculino","Terciario en curso o incompleto","Un organismo estatal","Buenos Aires","Desarrollador de software / Programador",60,"Visual FoxPro","Part Time",308.333333333333
"24486",27,"Femenino","Universitario en curso o incompleto","Una empresa privada","Capital Federal","Desarrollador de software / Programador",60,".Net","Full Time",387.5
"24487",48,"Masculino","Universitario en curso o incompleto","Una empresa privada","Sante Fe","Jefe de Ventas TI",144,".Net","Full Time",500
"24488",31,"Masculino","Universitario completo","Una empresa privada","Capital Federal","Desarrollador de software / Programador",60,"SAP","Full Time",450
"24489",53,"Masculino","Master o postgrado completo","Una empresa privada","Capital Federal","Gerente de Infraestructura",144,"Linux","Full Time",600
"24490",27,"Masculino","Universitario en curso o incompleto","Una empresa privada","Capital Federal","Desarrollador de software / Programador",60,"PHP","Full Time",362.5
"24491",24,"Femenino","Universitario completo","Una empresa privada","Capital Federal","Arquitecto",12,"Java","Full Time",425
"24492",45,"Masculino","Terciario completo","Una empresa privada","Capital Federal","Desarrollador de software / Programador",60,".Net","Full Time",652.380952380952
"24493",46,"Masculino","Universitario completo","Una empresa privada","Capital Federal","Analista Funcional",96,".Net","Very Extra Time",237.5
"24494",36,"Femenino","Universitario completo","Una empresa privada","Capital Federal","Gerente de Proyectos",144,"SAP","Full Time",600
"24495",30,"Masculino","Universitario en curso o incompleto","Una empresa privada","Buenos Aires","Otro",60,"Windows","Extra Time",350
"24497",35,"Masculino","Secundario completo","Una empresa privada","Capital Federal","Desarrollador de software / Programador",60,".Net","Full Time",515
"24498",36,"Masculino","Universitario completo","Una empresa privada","Capital Federal","Administrador de Almacenamiento (Storage)",144,".Net","Full Time",747.5
"24499",34,"Masculino","Terciario en curso o incompleto","Una empresa privada","Capital Federal","Analista Funcional",6,"Linux","Full Time",250
"24500",40,"Masculino","Master o postgrado en curso o incompleto","Una empresa privada","Capital Federal","Analista BI",144,"DatawareHousing","Full Time",475
"24501",34,"Masculino","Universitario completo","Mi propia empresa","Sante Fe","Analista Funcional",60,"Oracle","Part Time",457.142857142857
"24503",52,"Masculino","Universitario completo","Una empresa privada","Buenos Aires","Jefe de Tecnología",96,".Net","Full Time",644.444444444444
"24504",27,"Masculino","Universitario en curso o incompleto","Una empresa privada","GBA Zona Norte","Soporte Técnico",60,"Windows","Full Time",282.222222222222
"24505",25,"Masculino","Terciario completo","Una empresa privada","Capital Federal","Desarrollador de software / Programador",36,".Net","Full Time",421.225
"24506",47,"Masculino","Universitario en curso o incompleto","Mi propia empresa","Sante Fe","Lider de Proyecto",144,"Java","Full Time",675
"24507",30,"Masculino","Universitario completo","Una empresa privada","Capital Federal","Consultor TI",96,"Oracle","Full Time",400
"24508",28,"Masculino","Universitario en curso o incompleto","Una empresa privada","Capital Federal","Analista Funcional",60,".Net","Full Time",375
"24509",26,"Masculino","Terciario completo","Una empresa privada","GBA Zona Oeste","Desarrollador de software / Programador",36,"PHP","Full Time",275
"24510",27,"Masculino","Terciario completo","Una empresa privada","GBA Zona Oeste","Desarrollador de software / Programador",0,"Java","Full Time",175
"24511",58,"Masculino","Universitario en curso o incompleto","Una empresa privada","Capital Federal","Soporte Técnico",144,"Mainframe","Full Time",875
"24512",28,"Masculino","Universitario completo","Una empresa privada","Capital Federal","Gerente de Sistemas",96,"Otro","Full Time",650
"24513",31,"Femenino","Universitario en curso o incompleto","Una empresa privada","Capital Federal","Desarrollador de software / Programador",96,"Java","Full Time",368.888888888889
"24514",38,"Masculino","Universitario completo","Una empresa privada","Capital Federal","Lider de Proyecto",144,".Net","Full Time",666.666666666667
"24515",53,"Masculino","Master o postgrado completo","Una empresa privada","Capital Federal","Gerente de Sistemas",144,".Net","Full Time",600
"24516",59,"Masculino","Universitario completo","Una empresa privada","Capital Federal","Líder de Soporte Técnico",60,"SAP","Full Time",565
"24517",25,"Masculino","Universitario en curso o incompleto","Una empresa privada","Capital Federal","Mesa de Ayuda (Help Desk)",36,"Windows","Full Time",277.777777777778
"24519",32,"Masculino","Universitario en curso o incompleto","Una empresa privada","Capital Federal","Desarrollador de software / Programador",60,"Oracle","Full Time",544.947368421053
"24520",36,"Masculino","Universitario en curso o incompleto","Una empresa privada","Capital Federal","Arquitecto",0,"Unix","Full Time",425
"24521",43,"Masculino","Universitario en curso o incompleto","Mi propia empresa","Capital Federal","Consultor TI",36,"SAP","Full Time",307.5
"24522",28,"Masculino","Universitario en curso o incompleto","Mi propia empresa","Capital Federal","Soporte Técnico",12,"PHP","Full Time",311.111111111111
"24524",32,"Masculino","Universitario completo","Una empresa privada","Sante Fe","Analista Funcional",0,"MSSQLServer","Full Time",466.666666666667
"24525",37,"Masculino","Universitario completo","Una empresa privada","Córdoba","Desarrollador de software / Programador",144,"C++","Full Time",584.3
"24526",30,"Masculino","Universitario en curso o incompleto","Una empresa privada","GBA Zona Norte","Jefe de Infraestructura",96,"VMWare","Extra Time",500
"24527",25,"Masculino","Universitario en curso o incompleto","Una empresa privada","GBA Zona Norte","Responsable de Infraestructura",60,"Windows","Full Time",290.8
"24528",28,"Femenino","Universitario completo","Una empresa privada","Capital Federal","Analista Funcional",12,"Java","Full Time",396.325
"24529",27,"Femenino","Terciario completo","Una empresa privada","GBA Zona Norte","Analista Funcional",36,"Java","Full Time",477.5
"24530",39,"Masculino","Universitario completo","Una empresa privada","Capital Federal","Gerente de Ventas TI",96,"Otro","Full Time",750
"24531",33,"Masculino","Universitario completo","Una empresa privada","GBA Zona Norte","Responsable de Procesos",36,"Windows","Full Time",328.888888888889
"24532",35,"Masculino","Universitario completo","Un organismo estatal","Capital Federal","Desarrollador de software / Programador",60,"Oracle","Full Time",396.125
"24533",23,"Masculino","Terciario completo","Una empresa privada","Capital Federal","Soporte Técnico",60,"Windows","Full Time",321.888888888889
"24534",27,"Masculino","Terciario completo","Una empresa privada","Sante Fe","Desarrollador de software / Programador",36,"Javascsript","Full Time",475
"24535",34,"Masculino","Universitario completo","Una empresa privada","Tucumán","Jefe de Sistemas",60,"MSSQLServer","Full Time",317.777777777778
